,Battle,General,Outcome,Value,Year
3190,Capture of Muscat (1552),Seydi Ali Reis,V,0.5,1552.0
3191,Battle of the Hellespont,Crispus,D,-0.5,
3192,Battle of the Himera River (311 BC),Agathocles,D,-0.5,
3193,Battle of the Hydaspes,Demonicus of Pella,V,0.4778587167837478,
3194,Battle of the Hydaspes,Peucestas,V,0.4778587167837478,
3195,Battle of the Hydaspes,Taxiles,V,0.4778587167837478,
3196,Battle of the Hydaspes,Porus,D,-0.4761338742070829,
3197,Battle of the Kodori Gorge,Mikheil Saakashvili,D,-0.5434252025233133,2008.0
3198,Battle of Tskhinvali,Mikheil Saakashvili,D,-0.5016625224829053,2008.0
3199,Battle of the Kodori Gorge,Davit Kezerashvili,D,-0.5434252025233133,2008.0
3200,Battle of Tskhinvali,Davit Kezerashvili,D,-0.5016625224829053,2008.0
3201,Battle of the Kodori Gorge,Sergei Bagapsh,V,0.5451401457032501,2008.0
3202,Battle of the Kodori Gorge,Mirab Kishmaria,V,0.5451401457032501,2008.0
3203,Battle of the Kodori Gorge,Vladimir Shamanov,V,0.5451401457032501,2008.0
3204,First battle of Grozny,Vladimir Shamanov,V,0.42161933220679226,1994.0
3205,Battle of the Lipara Islands,Boodes,V,0.48922108335190795,-260.0
3206,Battle of the Lipara Islands,Gnaeus Cornelius Scipio Asina,D,-0.487493519290355,-260.0
3207,Battle of the Lupia River,Nero Claudius Drusus,V,0.5,
3208,Battle of the Lycus,Mithridates VI of Pontus,D,-0.47326178423398507,
3209,Battle of the Median Border,Astyages,D,-0.512051047811303,
3210,Battle of the Median Border,Medes,D,-0.512051047811303,
3211,Battle of the Median Border,Cambyses I,V,0.5137783958952302,
3212,Battle of the Median Border,Oebares,V,0.5137783958952302,
3213,Battle of the Medway,Togodumnus,D,-0.5546994811764944,
3214,Battle of the Medway,Aulus Plautius,V,0.5564066447809948,
3215,Battle of the Medway,Galba,V,0.5564066447809948,
3216,Battle of the Medway,Titus Flavius Sabinus (consul AD 47),V,0.5564066447809948,
3217,Battle of the Medway,Gnaeus Hosidius Geta,V,0.5564066447809948,
3218,Battle of the Medway,Vespasian,V,0.5564066447809948,
3219,Siege of Yodfat,Vespasian,V,0.5008642506372806,
3220,Battle of the Metaurus,Marcus Livius Salinator,V,0.47800617110379107,-207.0
3221,Battle of the Metaurus,Porcius Licinus,V,0.47800617110379107,-207.0
3222,Battle of the Muthul,Quintus Caecilius Metellus Numidicus,I,-0.027362380120112495,-108.0
3223,Battle of the Muthul,Jugurtha,I,0.02908537377010273,-108.0
3224,Siege of Numantia,Jugurtha,V,0.5,-134.0
3225,Battle of the Muthul,Bomilcar (2nd century BC),I,0.02908537377010273,-108.0
3226,Battle of the Nile (47 BC),Ptolemy XIII Theos Philopator,D,-0.4991357493627194,
3227,Siege of Alexandria (47 BC),Ptolemy XIII Theos Philopator,D,-0.5609893272675744,
3228,Battle of the Nile (47 BC),Arsinoe IV of Egypt,D,-0.4991357493627194,
3229,Siege of Alexandria (47 BC),Arsinoe IV of Egypt,D,-0.5609893272675744,
3230,Battle of the Nile (47 BC),Mithridates I of the Bosporus,V,0.5008642506372806,
3231,Siege of Alexandria (47 BC),Mithridates I of the Bosporus,V,0.5626913877199088,
3232,Battle of the Persian Gate,Ariobarzanes of Persis,D,-0.40490413369508627,
3233,Battle of the Rhyndacus (1211),Henry of Flanders,V,0.5,1211.0
3234,Battle of the Rhyndacus (1211),Theodore I Laskaris,D,-0.5,1211.0
3235,Battle of the Sabis,Boduognatus,D,-0.5283253328667581,
3236,Battle of the Shirts,Lord Lovat,I,0.0,1544.0
3237,Battle of the Silarus,Marcus Centenius Penula,D,-0.47177780471481773,-212.0
3238,Battle of the Solent,Claude d'Annebault,I,-0.1035657290953238,1545.0
3239,Battle of the Solent,"John Dudley, 1st Duke of Northumberland",I,0.10521888303087251,1545.0
3240,Battle of the Standard,David I of Scotland,D,-0.5230266757507579,1138.0
3241,Battle of the Standard,"William le Gros, 1st Earl of Albemarle",V,0.5247512313146023,1138.0
3242,Battle of the Stugna River,Sviatopolk II of Kiev,D,-0.5,1093.0
3243,Battle of the Stugna River,Vladimir II Monomakh,D,-0.5,1093.0
3244,Battle of the Stugna River,Rostislav Vsevolodovich,D,-0.5,1093.0
3245,Battle of the Ten Kings,Vishvamitra,D,-0.5,
3246,Battle of the Ten Kings,Sudas,V,0.5,
3247,Battle of the Ten Kings,Vashistha,V,0.5,
3248,Battle of the Teutoburg Forest,Arminius,V,0.49593110396720874,
3249,Battle of the Weser River,Arminius,D,-0.5,
3250,Battle of the Teutoburg Forest,Publius Quinctilius Varus,D,-0.4942027709461975,
3251,Battle of the Teutoburg Forest,Suicide,D,-0.4942027709461975,
3252,Battle of the Thirty,Jean de Beaumanoir,V,0.5008642506372806,1351.0
3253,Battle of the Thirty,Robert Bemborough,D,-0.4991357493627194,1351.0
3254,Battle of the Trebia,Tiberius Sempronius Longus (consul 218 BC),D,-0.5015434535071863,-218.0
3255,Battle of the Trench,Abu Sufyan ibn Harb,D,-0.5546994811764944,
3256,Battle of Uhud,Abu Sufyan ibn Harb,I,-0.08511262365005057,
3257,Battle of the Trench,Uthman,V,0.5564066447809948,
3258,Battle of the Trench,Salman the Persian,V,0.5564066447809948,
3259,Battle of the Utus,Arnegisclus,D,-0.5,
3260,Battle of the Utus,Attila,V,0.5,
3261,Battle of the Vorskla River,Edigu,V,0.4588707154983491,1399.0
3262,Battle of the Vorskla River,Temür Qutlugh,V,0.4588707154983491,1399.0
3263,Battle of the Vorskla River,Tokhtamysh,D,-0.4571544032718376,1399.0
3264,Battle of the Weser River,Germanicus,V,0.5,
3265,Battle of the Weser River,Flavus (son of Segimerus),V,0.5,
3266,Battle of the Weser River,Chariovalda,V,0.5,
3267,Battle of the Weser River,Inguiomer,D,-0.5,
3268,Battle of the Willows,Richomeres,I,0.0,
3269,Battle of the Willows,Profuturus,I,0.0,
3270,Battle of the Willows,Traianus (magister peditum),I,0.0,
3271,Battle of the Willows,Sueridas,I,0.0,
3272,Battle of the Willows,Colias,I,0.0,
3273,Battle of the Yellow Ford,"Hugh O'Neill, Earl of Tyrone",V,0.4893549731218668,1598.0
3274,Battle of the Yellow Ford,Hugh Roe O'Donnell,V,0.4893549731218668,1598.0
3275,Battle of the Yellow Ford,Hugh Maguire (Lord of Fermanagh),V,0.4893549731218668,1598.0
3276,Battle of the Yellow Ford,Henry Bagenal,D,-0.48762738763026753,1598.0
3277,Battle of Thermopylae,Hydarnes II,V,0.40614837831240624,
3278,Battle of Thermopylae,Leonidas I,D,-0.4044818628373793,
3279,Battle of Thermopylae,Demophilus of Thespiae,D,-0.4044818628373793,
3280,Battle of Thermopylae (191 BC),Manius Acilius Glabrio (consul 191 BC),V,0.4642675217030994,-191.0
3281,Battle of Tianshui,Zhuge Liang,I,-0.008552912718811756,228.0
3282,Battle of Wuzhang Plains,Zhuge Liang,I,0.035337897598389956,234.0
3283,Siege of Chencang,Zhuge Liang,D,-0.5,228.0
3284,Battle of Tianshui,Deng Zhi,I,-0.008552912718811756,228.0
3285,Battle of Tianshui,Cao Zhen,I,0.01028080087698452,228.0
3286,Battle of Tifernum,Lucius Cornelius Scipio Barbatus,V,0.5,-297.0
3287,Battle of Tigranocerta,Tigranes the Great,D,-0.5389023414345593,
3288,Battle of Tigranocerta,Lucullus,V,0.5406199119996833,
3289,Siege of Athens and Piraeus (87 BC - 86 BC),Lucullus,V,0.5,
3290,Battle of Tigranocerta,Legatus,V,0.5406199119996833,
3291,Battle of Tinchebray,"William, Count of Mortain",D,-0.5,1106.0
3292,Battle of Tinchebray,"Robert of Bellême, 3rd Earl of Shrewsbury",D,-0.5,1106.0
3293,Battle of Tinchebray,"Robert de Beaumont, 1st Earl of Leicester",V,0.5,1106.0
3294,Battle of Tinchebray,"William de Warenne, 2nd Earl of Surrey",V,0.5,1106.0
3295,Battle of Tinchebray,"Elias I, Count of Maine",V,0.5,1106.0
3296,Battle of Tinchebray,"Alan IV, Duke of Brittany",V,0.5,1106.0
3297,Battle of Tinchebray,"William, Count of Évreux",V,0.5,1106.0
3298,Battle of Tinchebray,Raoul II of Tosny,V,0.5,1106.0
3299,Battle of Tinchebray,Hugh de Grandmesnil,V,0.5,1106.0
3300,Battle of Tolbiac,Sigobert the Lame,V,0.5,
3301,Battle of Tolbiac,Clovis I,V,0.5,
3302,Battle of Tolbiac,Gibuld,D,-0.5,
3303,Battle of Tong Pass (211),Ma Chao,D,-0.5250143439976458,211.0
3304,Battle of Tong Pass (211),Han Sui,D,-0.5250143439976458,211.0
3305,Battle of Tong Pass (211),Yang Qiu (warlord),D,-0.5250143439976458,211.0
3306,Battle of Tong Pass (211),Liang Xing,D,-0.5250143439976458,211.0
3307,Battle of Tong Pass (211),Cao Cao,V,0.526738215766015,211.0
3308,Battle of Xingyang (190),Cao Cao,D,-0.4991357493627194,190.0
3309,Battle of Yan Province,Cao Cao,I,0.0,194.0
3310,Battle of Tong Pass (211),Zhu Ling (Three Kingdoms),V,0.526738215766015,211.0
3311,Battle of Tora Bora,"Michael Boyce, Baron Boyce",D,-0.4991357493627194,2001.0
3312,Battle of Tora Bora,Reinhard Günzel (general),D,-0.4991357493627194,2001.0
3313,Battle of Tora Bora,Bismillah Khan Mohammadi,D,-0.4991357493627194,2001.0
3314,Battle of Tora Bora,Hazrat Ali (Afghan politician),D,-0.4991357493627194,2001.0
3315,Battle of Tora Bora,Zahir Qadir,D,-0.4991357493627194,2001.0
3316,Battle of Tora Bora,Mohammed Zaman,D,-0.4991357493627194,2001.0
3317,Battle of Tora Bora,Osama bin Laden,V,0.5008642506372806,2001.0
3318,Battle of Tora Bora,Mohammed Omar,V,0.5008642506372806,2001.0
3319,Battle of Tora Bora,Abdul Ghani Baradar,V,0.5008642506372806,2001.0
3320,Battle of Tora Bora,Abdul Kabir,V,0.5008642506372806,2001.0
3321,Battle of Tora Bora,Saif-ur-Rehman Mansoor,V,0.5008642506372806,2001.0
3322,Operation Anaconda,Saif-ur-Rehman Mansoor,D,-0.40219631719721116,2002.0
3323,Battle of Tora Bora,Sufi Muhammad,V,0.5008642506372806,2001.0
3324,Battle of Torches,Özdemiroğlu Osman Pasha,V,0.5,1583.0
3325,Battle of Toro,John II of Portugal,I,-0.002095048677601241,1476.0
3326,Battle of Toro,Alfonso Carrillo de Acuña,I,-0.002095048677601241,1476.0
3327,Battle of Toro,Ferdinand II of Aragon,I,0.003823489404149505,1476.0
3328,Battle of Toro,Pedro González de Mendoza,I,0.003823489404149505,1476.0
3329,Battle of Toro,"García Álvarez de Toledo, 1st Duke of Alba",I,0.003823489404149505,1476.0
3330,Battle of Tours,Abdul Rahman Al Ghafiqi,D,-0.5120831435069051,
3331,Battle of Tours,Charles Martel,V,0.5138104858524,
3332,Battle of Tours,Odo the Great,V,0.5138104858524,
3333,Battle of Towton,"Henry Percy, 3rd Earl of Northumberland",D,-0.5077682887298648,1461.0
3334,Battle of Wakefield,"Henry Percy, 3rd Earl of Northumberland",V,0.4663823848654325,1460.0
3335,Battle of Towton,Andrew Trollope,D,-0.5077682887298648,1461.0
3336,Battle of Wakefield,Andrew Trollope,V,0.4663823848654325,1460.0
3337,Battle of Towton,"John de Mowbray, 3rd Duke of Norfolk",V,0.5094962747968889,1461.0
3338,Battle of Trancoso,Juan Rodriguez de Castañeda,D,-0.5336176151345675,1385.0
3339,Battle of Trancoso,Gonçalo Vasques Coutinho,V,0.53533789759839,1385.0
3340,Battle of Trancoso,Martim Vasques da Cunha,V,0.53533789759839,1385.0
3341,Battle of Trancoso,João Fernandes Pacheco,V,0.53533789759839,1385.0
3342,Battle of Tripoli (2011),Al-Saadi Gaddafi,D,-0.5106450268781332,2011.0
3343,First Battle of Benghazi,Al-Saadi Gaddafi,D,-0.5,2011.0
3344,Battle of Tripoli (2011),Mahdi al-Harati,V,0.5123726123697325,2011.0
3345,Battle of Tripoli (2011),Abu Oweis,V,0.5123726123697325,2011.0
3346,Battle of Tripoli (2011),Abdelhakim Belhadj,V,0.5123726123697325,2011.0
3347,Battle of Tripoli (2011),NATO,V,0.5123726123697325,2011.0
3348,Battle of Tripoli (2011),Charles Bouchard,V,0.5123726123697325,2011.0
3349,Battle of Tskhinvali,Mamuka Kurashvili,D,-0.5016625224829053,2008.0
3350,Battle of Tskhinvali,Vano Merabishvili,D,-0.5016625224829053,2008.0
3351,Battle of Tskhinvali,Zaza Gogava,D,-0.5016625224829053,2008.0
3352,Battle of Tskhinvali,Anatoly Khrulyov,V,0.5033909796150704,2008.0
3353,Battle of Tskhinvali,Marat Kulakhmetov,V,0.5033909796150704,2008.0
3354,Battle of Tskhinvali,Sulim Yamadayev,V,0.5033909796150704,2008.0
3355,Battle of Tucapel,Caupolicán,V,0.45175703447106097,1553.0
3356,Battle of Tuiteam Tarbhach,"Angus Du Mackay, 7th of Strathnaver",V,0.5,1406.0
3357,Battle of Tumu Fortress,Emperor Yingzong of Ming,D,-0.5936460355972568,1449.0
3358,Battle of Tumu Fortress,Wang Zhen (eunuch),D,-0.5936460355972568,1449.0
3359,Battle of Tumu Fortress,Taisun Khan,V,0.5953128197798594,1449.0
3360,Battle of Tumu Fortress,Esen Taishi,V,0.5953128197798594,1449.0
3361,Battle of Tunis,Xanthippus of Carthage,V,0.5123726123697325,-255.0
3362,Battle of Tunmen,汪鋐 - 维基百科，自由的百科全书,V,0.5,1521.0
3363,Battle of Tunmen,Duarte Coelho,D,-0.5,1521.0
3364,Battle of Turnhout (1597),Count Varax,D,-0.47275218760120197,1597.0
3365,Battle of Tzirallum,Maximinus II,D,-0.5404861101513179,
3366,Battle of Uedahara,Itagaki Nobukata,D,-0.5404861101513179,1548.0
3367,Battle of Uedahara,Amari Torayasu,D,-0.5404861101513179,1548.0
3368,Battle of Uedahara,Hajikano Den'emon,D,-0.5404861101513179,1548.0
3369,Battle of Uhud,Mus‘ab ibn 'Umair,I,0.08679004665110407,
3370,Battle of Ula,"Mikołaj ""the Red"" Radziwiłł",V,0.5,1564.0
3371,Battle of Umm Qasr,James Dutton (Royal Marines officer),V,0.5,2003.0
3372,Battle of Umm Qasr,Roman Polko,V,0.5,2003.0
3373,Battle of Un no Kuchi,Takeda Nobutora,V,0.4209565650635595,1536.0
3374,Battle of Un no Kuchi,Hiraga Genshin,D,-0.41927218711304104,1536.0
3375,Battle of Usti nad Labem,Boso of Vitzthum,D,-0.5077682887298648,1426.0
3376,Battle of Valverde,Edward Canby,D,-0.506733762387266,1862.0
3377,Battle of Fort Blakely,Edward Canby,V,0.4150131637744978,1865.0
3378,Battle of Spanish Fort,Edward Canby,V,0.4140658660621511,1865.0
3379,Battle of Valverde,Henry Hopkins Sibley,V,0.5084618645374569,1862.0
3380,Battle of Valverde,Thomas Green (general),V,0.5084618645374569,1862.0
3381,Battle of Varna,Władysław III of Poland,D,-0.5040688960327913,1444.0
3382,Battle of Varna,Mircea II of Wallachia,D,-0.5040688960327913,1444.0
3383,Battle of Varna,Fruzhin,D,-0.5040688960327913,1444.0
3384,Battle of Vaslui,Hadım Suleiman Pasha (governor of Rumelia),D,-0.5488598392537456,1475.0
3385,Siege of Shkodra (1474),Hadım Suleiman Pasha (governor of Rumelia),D,-0.601212737598583,1474.0
3386,Battle of Vedrosha,Daniil Shchenya,V,0.5008642506372806,1500.0
3387,Battle of Vercellae,Lugius,D,-0.5625588128005566,-101.0
3388,Battle of Vercellae,Claodicus,D,-0.5625588128005566,-101.0
3389,Battle of Vercellae,Caesorix,D,-0.5625588128005566,-101.0
3390,Battle of Vercellae,Quintus Lutatius Catulus,V,0.5642595147006615,-101.0
3391,Battle of Verneuil,"John VIII, Count of Harcourt",D,-0.5250143439976458,1424.0
3392,Battle of Verneuil,"John of Lancaster, 1st Duke of Bedford",V,0.526738215766015,1424.0
3393,Battle of Versinikia,Michael I Rangabe,D,-0.53723436816394,
3394,Battle of Vescera,Kusaila,V,0.4663823848654325,
3395,Battle of Vescera,Uqba ibn Nafi,D,-0.46466210240161004,
3396,Battle of Vescera,Abu al-Muhajir Dinar,D,-0.46466210240161004,
3397,"Battle of Viljandi, 1211",Rūsiņš,V,0.5,1211.0
3398,Battle of Vimory,Dohna,D,-0.5,1587.0
3399,Battle of Vimory,House of La Marck,D,-0.5,1587.0
3400,Battle of Vimory,"Henry I, Duke of Guise",V,0.5,1587.0
3401,Battle of Vlaardingen,"Henry II, Holy Roman Emperor",D,-0.5853153042962058,1018.0
3402,Battle of Vlaardingen,"Godfrey II, Duke of Lower Lorraine",D,-0.5853153042962058,1018.0
3403,Battle of Vlaardingen,Adalbold II of Utrecht,D,-0.5853153042962058,1018.0
3404,Battle of Vlaardingen,Baldrick II of Liège,D,-0.5853153042962058,1018.0
3405,Battle of Vlaardingen,Casualty (person),D,-0.5853153042962058,1018.0
3406,Battle of Vlaardingen,Gerard of Florennes,D,-0.5853153042962058,1018.0
3407,Battle of Vlaardingen,Heribert of Cologne,D,-0.5853153042962058,1018.0
3408,Battle of Vlaardingen,"Dirk III, Count of Holland",V,0.586992486262903,1018.0
3409,Battle of Vosges (58 BC),Ariovistus,D,-0.5404861101513179,
3410,Battle of Vysehrad,Hynek Krušina of Lichtenburg,V,0.4893549731218668,1419.0
3411,Battle of Vysehrad,Mikuláš of Hus,V,0.4893549731218668,1419.0
3412,Battle of Vysehrad,Kravaře,D,-0.48762738763026753,1419.0
3413,Battle of Vysehrad,Plumlov,D,-0.48762738763026753,1419.0
3414,Battle of Vysehrad,Boskovice,D,-0.48762738763026753,1419.0
3415,Battle of Wadi al-Laban,Abdallah al-Ghalib,V,0.5,1558.0
3416,Battle of Wadi al-Laban,Hasan Pasha (son of Barbarossa),D,-0.5,1558.0
3417,Battle of Wadi Haramia,Apollonius (Seleucid army),D,-0.5546994811764944,-167.0
3418,Battle of Wakefield,"Edmund, Earl of Rutland",D,-0.46466210240161004,1460.0
3419,Battle of Walaja,Andarzaghar,D,-0.546094488743355,
3420,Battle of Walaja,Bahman Jadhuyih,D,-0.546094488743355,
3421,Battle of Wana,Ali Jan Aurakzai,V,0.40947507667133953,2004.0
3422,Battle of Wana,Nek Muhammad Wazir,D,-0.40780428474469965,2004.0
3423,Battle of Wana,Ayman al-Zawahiri,D,-0.40780428474469965,2004.0
3424,Battle of Wana,Tohir Yoʻldosh,D,-0.40780428474469965,2004.0
3425,Operation Anaconda,Tohir Yoʻldosh,D,-0.40219631719721116,2002.0
3426,Battle of Wancheng,Dian Wei,V,0.5,197.0
3427,Battle of Warns,"William II, Count of Hainaut",D,-0.5,1345.0
3428,Battle of Warns,Frisians,V,0.5,1345.0
3429,Battle of Watling Street,Gaius Suetonius Paulinus,V,0.5946727002226122,
3430,Battle of Wayna Daga,Gelawdewos,V,0.5382730441002238,1543.0
3431,Battle of Wei River,Long Ju,D,-0.5609893272675744,-204.0
3432,Battle of Wesenberg (1268),Alexander of Dorpat,I,-0.00836647108661337,1268.0
3433,Battle of Wesenberg (1268),Otto von Lutterberg,I,-0.00836647108661337,1268.0
3434,Battle of Wesenberg (1268),Daumantas of Pskov,I,0.01009438328074641,1268.0
3435,Battle of Wesenberg (1268),Dmitry of Pereslavl,I,0.01009438328074641,1268.0
3436,Battle of Winwaed,Oswiu,V,0.5,
3437,Battle of Wisby,Valdemar IV of Denmark,V,0.5,1361.0
3438,Battle of Worringen,"John I, Duke of Brabant",V,0.47408528836809216,1288.0
3439,Battle of Worringen,Adolf VIII of Berg,V,0.47408528836809216,1288.0
3440,Battle of Worringen,"Eberhard I, Count of the Mark",V,0.47408528836809216,1288.0
3441,Battle of Worringen,County of Loon,V,0.47408528836809216,1288.0
3442,Battle of Worringen,"Walram, Count of Jülich",V,0.47408528836809216,1288.0
3443,Battle of Worringen,Bentheim-Tecklenburg,V,0.47408528836809216,1288.0
3444,Battle of Worringen,Otto I of Waldeck,V,0.47408528836809216,1288.0
3445,Battle of Worringen,Gottfried VI of Ziegenhain,V,0.47408528836809216,1288.0
3446,Battle of Worringen,Geoffrey I of Vianden,V,0.47408528836809216,1288.0
3447,Battle of Worringen,Siegfried II of Westerburg,D,-0.4723617443122083,1288.0
3448,Battle of Worringen,Reginald I of Guelders,D,-0.4723617443122083,1288.0
